site,게시판,제목,URL,작성자,작성시간,조회수,댓글 수,좋아요 수,본문
클리앙,아질게,아반떼 자동차 보험 400만원,https://www.clien.net/service/board/kin/18911621?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,초하류,2025-02-05 17:59:21,4751,4,0,"연세가 75세이신 친척 어르신이 2010년에 사신 아반떼를 모시는데 자동차보험으로 400만원을 결재하셨다고 하네요

사고가 많아서 할증이 되거나 어떤 이유라도 이정도 금액이 나올 수가 있을까요?"
클리앙,굴당,아반떼 AD 1.6 GDI 중고차 구입 괜찮을까요?,https://www.clien.net/service/board/cm_car/18911514?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,구름이여,2025-02-05 15:14:00,2447,4,0,"중고 아반떼 AD 1.6 GDI 17~18년 식 구입 고려 하고 있는데
GDI 엔진이 오일 때문에 이런 저런 말이 있던데
관리만 하면 괜찮다는 말도 있고 피하는 것이 나을지 궁금하네요

문제이면 아예 19년식 더 뉴 아반떼 AD 로 선택을 바꾸어야 하나 싶은데
궁금하네요"
클리앙,굴당,도요타 - GR 야리스 튜닝카 / 2027 GR코롤라 예상도,https://www.clien.net/service/board/cm_car/18910955?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,전자치킨,2025-02-04 16:33:08,1540,1,0,"
https://www.carscoops.com/2025/02/this-toyota-gr-yaris-widebody-is-probably-the-wildest-weve-ever-seen/


신사용씨의 벨로스터가 떠오르네요.. 옛날에 스포티지 R 에 저렇게 댕기는사람 몇몇 본적있는데..


이거.. 렉카...? 배기팁이 저렇게 튜닝한차 여럿봣습니다..




페리버전의 GR 야리스에 추가가능한 바디킷이라고 합니다.






리뷰해주시는 여성분 알흠답습니다. [롸진성쪽은 아니겟죠..?]
바디킷이나 자세한 정보는 링크타고 가보시면 파츠별 금액나오나봅니다.






현대에겐 8세대 아반떼 N 이 있다면 도요타 GR 코롤라또한 신세대의 가능성이 있습니다.
내연기관 핫 해치백을 계속 이어갈것이며, 가주 레이싱은 다음세대도 여전히 준비중일것입니다.
공식적인 정보가 없어서 뭐 나온것은없지만, 디지털 아티스트인 쓰로틀씨가 상상해서 그려보았습니다.
물론 공신력은 없습니다..ㅎㅎ 개인의 상상도니까, 국내에선 뉴욕맘모스님이나 신차예상도 갓차 등이있죠.

디테일은 조금더 단정된 헤드램프와, 하단부에 넓어진 공기 흡입구 그리고 측면 팬더아가미 등이 있을것같습니다.
현행의 12세대 코롤라는 2018년도에 소개가 되었으며, 13세대의경우 26년에 등장할것으로 루머가 떠돌고있습니다.


GR코롤라의경우 22년도에 첫출시가 되었기때문에, 이와같이 일반형을 먼저 공개후 1년뒤에 공개할지는 모릅니다.
24/9월 공개된 스파이사진에는 GR코롤라 기본형에 가벼운 위장막 프로토타입이 발견되었는데
이가 다음세대 모델일지 아니면 GRMN의 한정판 버전일지는 아직 모릅니다.





LINK
LINK
LINK
LINK
LINK
LINK
LINK
https://www.carscoops.com/2024/09/hot-toyota-gr-corolla-hits-the-ring-is-it-a-grmn-variant/"
클리앙,장터,판매 완료되었습니다.,https://www.clien.net/service/board/sold/18910730?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,N/A,2025-02-04 10:45:38,1324,0,0,판매 완료되었습니다.
클리앙,굴당,아반떼 vs 모델3 - 연간유지비 승자는?,https://www.clien.net/service/board/cm_car/18910343?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,전자치킨,2025-02-03 16:10:01,4740,20,0,"

간혹 우리가 전기차를 고려할때 고민하는것은 유지비 일것입니다.
하지만 자동차는 연료비 이외로도 생각해야 할것이 다양합니다.
self 라는 웹사이트의 연구에 따르면 인기있는 차종을 선발후 연료비 / 보험료 / 유지관리 및 세금을 정리했습니다.
물론 테슬라 모델3가 가장 유지비가 적은 차종으로 1위지만, 이는 내연기관대비 엄청난 차이는아닙니다.

미국에서 차를구입할때 다양한 리스가 있으며, 실제 차량 운영비용은 많은 요인에 의해 영향을 받습니다.
실제로 너무 비싼차량들이 더 저렴한 유지비를 갖거나, 저렴한차량인데 비싼 유지비가 들경우 도 있습니다.


- 연비가 고려되었는지 좀 궁금하긴하네요. 평균값을 찾아서 그런것같습니다.
연간 사용금액의 퍼센티지를 나누었습니다. 연료비가 대략 35퍼 쯤되고 / 보험료가 27퍼 / 정비비가 25퍼 / 세금이 13퍼 정도되네요.


파워트레인으로 분류하면 좀 달라지긴 합니다. 하이브리드는 평균적으로 5500달러 미만의 금액이 1년간 소요되고,
이는 전기차 대비 조금더 저렴합니다. 물론 전기차가 연료비는 가장 저렴합니다만 보험료는 가장 높습니다.


1위인 테슬라는 1년의 총 5061달러로 가장 적은 유지비를 가지고있지만, 현대 아반뗴의경우에는 이차이가 단돈 5~6만원 차이가납니다.
배기량이크고 고가의 트럭과 SUV 들은 공통적으로 유지비가 많이 드는편입니다. 그리고 쉐보레 타호가 가장 비싸기도하네요.

Source: Self - https://www.self.inc/info/expensive-cars-to-run/

물론 시야에따라.. 100마력이랑.. 300마력 전기 세단이랑 어딜 비비냐 할수있겠지만..
연간 유지비는 정말.. 테슬라 모델3가 괜찮긴하네요 ㅎㅎ"
클리앙,굴당,현기 5W세대 내비 업데이트 떴습니다. 떴는데...,https://www.clien.net/service/board/cm_car/18910151?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,iterator,2025-02-03 10:51:23,5526,27,0,"
아반떼, 아이오닉6, 포터 만 됩니다.
나머지 5W세대 차량은 지원 안 합니다.
도대체 차종별로 얼마나 파편화가 되어 있길래 업데이트가 저 모양인지 이젠 웃음도 안나오네요."
클리앙,굴당,스마트스트림 1.6터보 냉각수 감소현상이 있었네요?,https://www.clien.net/service/board/cm_car/18908792?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,다리짧은기린,2025-01-31 12:15:23,4150,16,0,"얼마 전 마눌과 차를 바꿔타기로 합의를 했는데(레이 -> 싼타페 하이브리드) 제가 타기 전 후드를 한번 열어보고 냉각수 보조탱크 게이지가 ??? 해서 유심히 관찰해보니... min 아래로 가 있더군요...

하루 이틀 더 타보고 경고등 안뜨는거 확인하면서 2~3일에 한번씩 후드를 열어보는데 게이지는 아직 그대로 인 듯하고 뭔 일인지

구글링 해보니 사례가 많네요.. 1.6 터보 종특인가... 어떤 곳은 배기열회수장치의 문제라고 이야기 하는 분도 있고...

일단 프리믹스 장수명으로 2L 주문했는데 모르고 탔으면 큰일 날 뻔했습니다...


"
클리앙,굴당,30살 첫차로 중고 수입차 어떤지. 추천 차량 있으실까요,https://www.clien.net/service/board/cm_car/18908466?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,방패동골덴바지,2025-01-30 19:38:11,4082,13,0,"안녕하세요, 제 얘긴 아니지만 차량 구매에 고민이 있어서요

자영업을 하는 처남이 영업, 세액 감면?  이러한 문제로
중고차를 구매하려는데 도움을 요해서요

(예전 장인어른 코나, 장모님 아반떼AD를 알아봐드리고 직접 구매까지 동행하여 무척 좋아하셨거든요)

제가 본 처남 스펙 + 조건

-첫차 구매, 차에 대해 많이 알지 못하고 장롱면허예요
-처남은 30살, 자영업인데 돈은 잘 버는거 같아요
-수입차 선호, 제네시스는 나이 들어보인다(...)
-비용은 3~4천까지는 OK, 최대 5천까지는 쓸 수 있다네요

처남이 첫차인 점, 차량 관리에 대한 경험치나 유지 비용에 있어 모르는 부분이 많으니

국산차 중에서도 나이에 걸맞은 스팅어, G70 이 어떨까 싶고, 수입차라면 320i (f바디)

모델3도 좋아보입니다. 정비할 게 없어지니 말이죠. 근데 청라에 사는지라 청라 화재사건 때문에 또 전기차는 꺼려진다는 말을.. ㅎㅎ

아직 차량 경험이 많지 않고 팔랑귀인 처남에게 어떤 차량이 좋아 보이시나요?

처남도 전적으로 제 의견을 따르겠다고 해서 여러모로 고민이네요 ㅋㅋㅋ..

긴 글 읽어주셔서 감사합니다 :)
"
클리앙,굴당,VOLT 23만 경과 후기,https://www.clien.net/service/board/cm_car/18908451?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,태우아빠,2025-01-30 19:11:47,5393,16,0,"﻿2017년 당시 타던 윈스톰 맥스가 수리비가 꽤나오는 전도사고로 정이 뚝뚝 떨어지는 상황에 그해 말 직장을 옮기고 일일 주행거리가 100km를 훌쩍 넘기게된 상황이 더해져 차량을 알아보기 시작했습니다. 당시 전기차 보조금을 많이 주던 시기라 여기저기 기웃거리며 정보를 모아가던 중 여기에도 글을 올리셨던 리누님의 VOLT 차량  관련글을 읽고 2018년에 신차 구매하게됐습니다.
VOLT는 우리나라에 PHEV로 등록이 되어있긴 하지만, 따지고 보면 EREV에 가까운데도 PHEV로 형식승인(?)을 받아 전기차 보조금을 못받고 당시 PHEV 차량 지원금(5백)만 받았습니다. 그래서인지 제가 구매할 당시에도 쉐보레 대리점에가면 BOLT는 홍보를 해도 VOLT는 콕 찝어 물어봐야 마지못해 소개해주던 기억이 납니다. (아마도 전기차 보조금 생각하고 가격 책정하려다 실패해서 이윤이 얼마 안남는 차량이었나 봅니다.)
2016년도에 초도 물량들은 대부분 렌트로 풀리기도 했다고 하구요. 쉐보레에서 이렇다할 홍보도 잘 안해서, 아마도 지금 국내에 돌아다니는 VOLT가 모두 합쳐 300대가 될까말까일겁니다. 그 중 일부 유저분들끼리 단톡방을 만들어 서로 도움주고 받으며 운행하고있구요. 대부분 이 차량에 만족하여 운행하고 계십니다.
23.4만을 바라보는 만7년차 유저로서 경험한 것들을 말씀드려보면,
1. 우선 VOLT로 갈아타고 나서는 한달 유지비 + 톨비가 50만원대 이상 나오던 것이 20만원대로 훅 줄어들게 되었구요.
2. 해치백 형태의 4도어 차량으로 승차감도 상당히 괜찮습니다. 제가 오***럿을 장착해서 2시간 넘는 장거리 운전도 논스톱으로 다니곤 하는데, 전혀 운전 피로감이 없고, 허리도 불편하지 않아요. 다만 차고가 낮아서 방지턱이나 요철에서 조심해야 합니다.
3. 데일리 출퇴근(100km)은 회사와 집근처에 충전기가 있어서, 부지런을 떨면 전기만 사용하여 출퇴근 거리가 커버됩니다. 요즘은 게을러져서 약간의 기름을... ㅎㅎ
4. 나름 미국에서 들어온 수입차라, 미국 감성(?) 구성(대표적으로 운전석 평면 백미러, 게다가 수동 접이입니다 ㅋㅋㅋ)이라 약간의 손길이 필요했습니다. 제가 차에 해준 것들이
1) 오***럿.
2) 나*디.
3) 광각미러.
4) 수증기 뿜뿜 방지 모듈.
5) 본넷 가스리프트.
6) 흡기필터튜닝.
이정도 되네요. 의외로 과한 기능도 있습니다. 일례로 도어캐취에 도어락 하는 작은 버튼이 아반테 싸이즈의 이 차에는 4짝 모두에 달려있습니다. (국산 차량에 4짝 모두에 도어락 버튼있는 차급이... ㅎㅎ)
5. 지금까지 경험한 차량트러블은
1) 일년에 한두번 인포테인먼트 화면 먹통 (하루 이틀 후에 다시 정상) 이 발생하는데 2024년은 조용히 지나갔습니다. 이게 인포테인먼트 유닛의 케쉬메모리 리셋 과정에서 발생하는 현상이라고 GM 포럼에 있긴한데, 믿거나 말거나...
2) 날 추울 시즌에 요철 통과시 운전석쪽 하부 덜그럭 소리가 납니다. (이건 연식이 되다보니 부싱류 갈아야 하겠죠???) 날 풀리면 조용해지니 잊고 살다가 또 날 추워지면 거슬리곤 합니다.
3) 보조배터리 방전 3회. (이건 초기에 오파 달고 전원 셋팅을 실수해서)
4) 변속레버의 P 인식 오류. (이 차량의 종특인가 봅니다. 국내 VOLT 유저분들 다수 당첨, 변속레버 튕겨주면 인식되곤 합니다. 제 경우 보증기간내 무상수리도 했지만 재발했고, 해외에서는 스위치를 분해해서 구부러진 스위치 파츠를 펴주는 방법도 쓰더군요)
5) 뒷유리 열선 문제로 덜그럭 소음.
6) 좌측 전륜 휠스피드센서 오류. (이건 허브 베어링 와셔가 깨지면서 그 파편으로 인한 문제인 듯 합니다. 스피드센서 교체 당시 와셔도 깨져있었는데, 동일 품번의 와셔가 '안전상의 이유(?)'로 사용 금지라 호한되는 다른 와셔로 교체했습니다)
이정도 됩니다. 보증 기간 끝나고 배터리관련 문제라도 생기면 어쩌나 걱정했었는데, 다행이 아직까지는 큰 트러블은 없네요.
6. 차량 정비이력은
1) 뒷유리 덜그럭 소음(열선 접점 떨어짐)으로 무상 교체했으나 2024년경부터 재발. 지금은 그냥 타고있습니다.
2) P오류 무상수리 (이후 재발 현재까지 쭉).
3) 일년에 한번씩 엔진오일 교체, 2023년 12월 19.3만에 엔진오일 교체 후 지금까지 무교환. 수명 5%로 떨어지면서 오일교체 메세지 뜸.
4) 15.5만에 드라이브유닛오일, 브레이크오일 교체.
5) 일년에 한번씩 캐빈필터 교체.
6) 전륜 좌측 휠스피드센서 및 허브베어링 와셔 교체 (21만).
이렇습니다. VOLT도 회생제동 기능이 있어서 브레이크 대신 적극활용하는 편이라 브레이크 패드는 아직도 50%이상은 남아보여요. 매년 엔진오일 교환과 캐빈필터 교체 정도 외에는 그리 큰 돈 들어가는 정비는 다행히도 아직은 없습니다. (뽑기운?)
7. 23만 경과한 현재 차량 상태와 관리는
1) 매일 완충 완방. 아직까지는 완방 상태에서 완충하면 충전량이 14.X kWh 정도, 완충 후 완방하면 사용량이 12.후반에서 13.초반 나옴.
2) 22만 넘어가며 배터리 잔량이 40% 이하로 떨어지면 잔량 감소 속도가 빨라진다는 느낌.
3) 신차급 이였을 때는 하루 백여km 운행 중 약 5km 정도만 엔진 가동이면 충분했는데, 요즘은 10km 이상을 엔진 가동해야 커버 가능.
4) 전에는 휘발유 먹이고 분기에 한번 불스원샷을 먹였는데, 23년부터 고급유 먹임. (기름통이 30L라 가득 넣어도 뭐...)
5) 분기에 한번씩 집에서 220V 선 끌어다 주말내내 충전(보조배터리 컨디셔닝 개념, 방전 3회 겪었음에도 아직 12V 배터리 교체 없이 상태 좋음).
이렇습니다.
8. 년식이 늘어나며 점점 운전을 조심하게됩니다. 쉐보레 대부분 차량이 그렇지만, 사고 발생 시 수리비가 후덜덜 해서 (백미러 하나에 70 넘고, 범퍼는 300이 넘던가... 사소한 부품 하나도 가격 들어보면 넘어갑니다.) 사고가 잘못나면 보험 차량 가액을 넘어가 바로 전손각이 될 확율이 점점 높아지네요. 앞으로 큰 사고, 큰 트러블 없이 쭉 잘 타고다녔으면 좋겠습니다.

﻿"
클리앙,모공,그란투리스모7에 아이오닉5N 나왔습니다,https://www.clien.net/service/board/park/18908445?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=0&sort=recency&boardCd=&isBoard=false,매콤한우유,2025-01-30 19:04:56,3256,3,0,"게임을 많이 좋아하는 편은 아니지만
그란투리스모는 좋아합니다

멋진 차들이 많이 나오고 좋아하는 서킷도 많이 나오니까요. 하지만 항상 아쉬움이 남는 것이 한국차가 너무 부족하다였습니다.
그런데 이번 업데이트를 통해 그란투리스모에 아이오닉 5N 이 참가했습니다.

아직도 한국차가 많이 부족하다 느끼지만 아쉬움 조금이나마 해소 됐습니다.

욕심으로는 아반떼N과 인제 서킷이 업데이트 되길 소망합니다.
"
클리앙,굴당,몇몇 MFR타입 LED전조등이 어두운 이유,https://www.clien.net/service/board/cm_car/18908185?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=1&sort=recency&boardCd=&isBoard=false,커피너마저,2025-01-30 09:42:08,7956,53,0,"그냥 누워서 웹서핑을 하다가 발견했는데
그냥 원가절감으로 출력자체가 낮은 LED램프였네요


쏘렌토 MQ4 MFR인데  로우빔 20.4W 입니다



아반떼 CN7  프로젝션LED 로우빔 32.5W



트랙스 크로스오버 로우빔 36.1W

메이저 LED칩 제조사들 기술은 대동소이해서
출력=밝기 라고 생각하시면 됩니다
MFR도 설계잘하고 출력 평범한  Led라면 상관없지만
현대기아는 무조건 프로젝션 옵션을 선택하는게 좋겠습니다
"
클리앙,아이폰,차량 아이폰 블루투스 끊김 현상 원인은 애플워치네요,https://www.clien.net/service/board/cm_iphonien/18907604?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=1&sort=recency&boardCd=&isBoard=false,director,2025-01-29 00:32:50,7661,12,0,"차량에 아이폰으로 유튜브뮤직 블루투스로 노래를 듣는데

계속 끊김 원인을 찾다가 드디어 찾았네요

구글링하다가 저랑 비슷한 증상이 있어서 찾아보니

생각보다 이런 상황을 겪는 사람들이 제법있네요

후... 즉, 애플워치와 멀티페어링되면 뭔가 문제가 발생하네요

워치에 블루투스 꺼버리면 끊김현상은 바로 사라지고,,

안드폰 사용할때 이런 자잘한 일들이 없었는데

하... 이거 고칠려면 어떻게 해야할지도 모르겠네요

"
클리앙,굴당,모델Y 주니퍼 있어서 구경하고 앉아봤습니다,https://www.clien.net/service/board/cm_car/18907444?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=1&sort=recency&boardCd=&isBoard=false,오라질,2025-01-28 17:49:55,7875,8,0,"






상하이에 왔는데 쇼핑몰 갔더니 입구에 전시중이어서 잠깐 둘러봤습니다

저는 모델X랑 모델Y 구형을 가지고 있는데

이 둘도 좀 못생겼지만 주니퍼는 또 다르게 못생겼지 않았나 생각했거든요,

근데 막상 보니까 아주 괜찮네요!

차사이즈도 구형대비 훨씬 커진것 같고요,

내장도 앰비언트 라이트가 살린 느낌이고

전체적으로 차급이 한단계 올라간것 같아요

중국에서봐서 그런가 모르겠지만 중국차들 경쟁이 심해서 신경 좀 많이 쓴 느낌이 났습니다.

확실한건 지금 구형은 좀 지나면 엄청난 감가를 맞을것 같으네요. 지금 할인한다고 사면 후회 엄청하겠습니다 ㅎㅎ"
클리앙,사용기,현대 엑센트 1.6Gdi 20만KM 간단 사용기,https://www.clien.net/service/board/use/18906682?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=1&sort=recency&boardCd=&isBoard=false,나무사랑,2025-01-27 09:00:17,112.0 k,49,0,"
2014년에 구매해서 아직까지도 출퇴근용으로 잘 타고 다니고 있는 현대 엑센트 입니다.
1.6Gdi 가솔린 오토 모델입니다.
엑센트는 디젤 수동 모델이 연비 때문에 꽤 유명 했던 것으로 알고 있습니다.


원래는 여자친구가 타던 차였습니다만, 결혼하고나서 제가 출퇴근용으로 타고 다니면서 연간 주행거리가
2.5~3만km 정도에 다다를 만큼 하드하게 굴리고 있습니다.
그러다 보니 20년도쯤 7만km정도 였던 차가 2025년 새해가 되면서 20만km를 달성 했습니다.

아래는 그냥 두서 없는 간략한 느낌 및 후기 입니다.

1. 연비
가솔린 모델이라 디젤 모델에 비해서는 연비가 덜 나오긴 하지만 고속도로 위주로 타고 다니는데
고속도로에서는 18~19km 정도가 나와 줍니다. (15인치 휠 장착중이며 트립상 연비)
차량 크기대비 동시대 아반떼에 들어가던 1.6 엔진이라 그런지 연비는 나름 좋게 나오는거 같습니다.

2. 고질병
현대gdi.. 당시 쎄타 엔진이라 불리던가요..
엔진오일 퍼먹기로 유명한 그 엔진이 여기에도 달려 있었습니다.
한 5000km 정도 타면 엔진 오일이 바닥이 나서 트렁크에 엔진오일을 별도로 사다가
계속 엔진오일을 보충하면서 탔던적도 있습니다.
덕분에 엔진오일이 계속 최상의 컨디션?을 유지하면서 엔진오일 교체 주기를 한참 뒤로 미루기도 했던적이 있었는데 ㅋㅋ...

아무튼 이거 때문에 현대에서 해당 엔진에 대해서 무상보증 기간을 10년 or 20만km로 늘려 줬습니다.
센터에가서 오일을 정상수치로 보충한다음 > 봉인지 부착 > 5000km 미만으로 주행으로 다시 센터에서
점검을 했을때 엔진오일량이 기준치 밑이면 무상 수리를 해주는 방식이었습니다.
수리 방식은 저도 잘 모르지만 내부에 쇼트엔진블록이라는 엔진의 구성품 일부를 통으로 교체해준다고 했습니다.
2022년쯤 이 수리를 받았었는데 이 수리 이후에는 1만km를 주행해도 엔진오일 감소 증상이 사라졌습니다.
물론, 엔진 특성상 시간이 지나면 다시 문제가 또 생길거라는 말도 있긴 합니다만 뭐 이미 탈만큼 탄지라
이런 문제가 생기면 그냥 다시 또 이전처럼 오일을 보충하면서 탈 생각입니다.
이거 외에 별도의 고장 문제 같은건 없이 타고 있습니다.

3. 딱 좋은 소형차
이 차를 타면서 만족도가 좋은것 중 하나는 소형차이다 보니까 주차 자리가 없을때
경차자리에 주차하는게 어느정도 원활하다는 점입니다.
요즘은 어딜가나 주차난이 심한데, 주차장이 가득 차있고 경차자리들만 비어있는 경우가
많습니다만 이럴때 아래 사진처럼 쏙 넣어주면 쏙 들어 가곤 해서 소형차의 메리트를 느끼고 있습니다.
주차가 편하다 보니까 다음에 출퇴근용 서브차를 사게 되면 아예 레이 같은 경차를 사볼까 하고 있습니다.

여담으로 경차 자리에 대해서 경차 들도 일반 차량 자리에 주차 하면서 주차난이 가속되는 현상도 있고 한데
(모 아파트는 경차가 경차자리 안대면 벌금 문다는 기사로도 화제가 되었던)
오히려 저는 이걸 역으로 나름 잘 써먹고 있습니다..


4. 유지비
차량은 무엇보다도 유지비가 중요하지 않나 싶은데 일단은 아직까지는 엑센트 전용 부품들을 수급하는데 있어
전혀 문제가 없는 편이고 무엇보다도 가격들이 저렴해서 종종 수리를 받을 일이 생기면 부담이 적은편입니다.
사실 고장으로 인한 수리보다도 오랜 기간 경과에 따른 잡소리들을 잡거나 유지보수 측면의 부품 교체들이 있는데
로워암, 활대링크 및 점화플러그 코일 등등이 있겠습니다.
엔진오일은 1만km 전후로 해서 꾸준히 교체중이고,
엔진 오일은 쉐보레꺼가 좋다고 해서 쉐보레 순정 5W-30으로만 교체하고 있습니다.
(4L에 약 2.5만원 + 현대 순정 필터세트 약 1만원)

타이어는 위에 적었지만 15인치 휠을 끼고 있어서 나름 저렴하고 마일리지가 높은 타이어로 장착하고 있습니다.
이건 차 보다도 타이어 회사의 특성이겠지만 아래 사진이 약 8만km를 앞바퀴에서만 위치교환 없이 주행한
모습인데도 아직도 트레드가 많이 살아 있습니다.
넥센 AH8 타이어인데 이게 그 과거에 내구성으로 유명했던 CP672 후속이라는거 같습니다.


5. 사고이력
사고는 여친이 타던때나 제가 타고 다니면서 사고를 낸적은 없고,
사고를 당한게 여러번 있습니다.
> 버스 후방 추돌
> 택시 측면 추돌 (사거리 신호 무시)
> 야밤에 고속도로 고라니 추돌 (이건 보상도 못받고...)
흰색차다 보니 위 사고들로 인해서 차가 알록달록한 편입니다. (흰색으로 인한 수리때마다 달라지는 색차이..)

6. 남은 목표
앞으로도 한동안은 출퇴근 및 서브용으로 탈 거 같습니다만, 다음 목표는 30만km입니다.
현재 주행 상태로 보면 대략 2029년정도에 달성할거 같습니다.
이때까지 별 다른 큰 고장과 사고 없이 탈 수 있으면 좋겠네요.

"
